,content,score,Year,Month,Day,sentiment
3256,Udah tiga hari pengajuan masih belom di proses juga. Notifikasi juga gak ada. Buset sistem maintenance tapi masih di oprasiin aja. Parah bgt ini pengembang nya.,1,2022,12,1,-1
7762,Aplikasi gak guna verifikasi susah hampir satu bulan secara berkala gak bisa sampek mati simnya,1,2022,12,1,-1
7563,Aplikasi masih banyak yang harus di perbaiki Untuk fitur masih banyak kekurangan sering eror Sehingga belum layak menjadi aplikasi untuk pelayanan.,1,2022,12,1,-1
4495,Pas menu pilihan SATPAS menunya malah blank jadi tidak bisa milih SATPAS & tidak bisa lanjut proses. Tolong solusinya,5,2022,12,1,-1
9670,"Pada saat masuk pengisian satpas,,tidak ada pilihan wilayah POLDA METRO JAYA",3,2022,12,1,-1
1167,"Sudah tes kesehatan dan psikotes, eh mau pilih, satpas jember gak ada di app, dateng langsung ke satpas, dokumen psiko dan kshatan yang dr app gak bisa dipake, harus ikut tes lagi yg offline dan bayar lagi, jadi tidak berfungsi, dan membantu aplikasi ini, aku hanya bisa menghamburkan uang untuk ikutan tesnya yang mana dokumen tidak bisa dipake buat pengurusan secara manual walupun itu karna alasan satpas tidak ada di app🤣🤣",1,2022,12,1,-1
7711,Layanan yg semakin baik... Di aplikasi ini hanya tertulis perpanjangan SIM A & SiM C saja... Bagaimana cara memperpanjang SIM B1 secara online ??,4,2022,12,1,0
1195,Ini aplikasi gimana sih dari pengembang kok ngebug terus? Segala macam cara mulai hapus cache memory dll masih saja ngebug. Padahal yang di upload sudah sesuai kriteria. Tolong diperbaiki,1,2022,12,1,-1
7897,"Saya kasih bintang satu dulu, sampai menu buat sim baru nya bisa dipakai, baru saya kasih bintang full",1,2022,12,1,-1
9860,"mudah dan efisien waktu, ga perlu repot2 dateng ke kantor polisi lagi. thanks polri dan jajaran staff.",5,2022,12,1,1
8252,"Sedih dan bingung saya udah coba semua satpas buat perpajang SIM online dengan metode pengiriman, tetapi selalu di tolak dikarenakan material kosong, tapi anehnya walau material kosong kok malah di suruh datang langsung ajj, tolong dong saya disni lagi kerja dan juga saya non shift jadi saya gak bisa ngurus offline, di kerjaan saya sangat ketat kalau dipikir lebih baik kehilangan masa aktif SIM dari pada kehilangan pekerjaan saya",1,2022,12,1,-1
7593,"Fitur buat SIM baru tidak tersedia,,perpanjangan banyak proses,,untuk apa situs ini,,klu semuanya rumit",1,2022,12,1,-1
7816,Terjadi kesalahan teros bukan mempermudah malah mempersulit mana nih team develope nya bkn di perbaiki update apa kek gitu,1,2022,12,1,-1
7994,Kenapa saya gagal atau gak bisa digitalisasi sim saya? Padahal udah menggunakan sim nasional yg di proses via online perpanjangan sim,3,2022,12,1,-1
8052,Segini dlu ya krn msh banyak fitur yg sudah tampil tapi belum bisa digunakan,3,2022,12,2,0
4218,Saya merpanjang sim c dan sudah bayar tes spikologi dan eppsi dan lulus.tp eppsi tidak otomatis masuk/ke cetang di digital ini.masa harus tes dan bayar lagi untuk tes...,1,2022,12,2,-1
8065,Sangat membantu untuk yang bertugas jauh dari tempat tinggal dan tidak menetap,5,2022,12,2,1
8023,Jika sudah mengerti cukup gampang untuk mengisi pastikan semua upload sudah sesuai syarat dan ketentuan,5,2022,12,2,1
8004,"Saat mencari nomor sim setahun, sangat tdk sempurna aplikasi ini",1,2022,12,2,-1
7345,"Lebih praktis dan simple..tinggal menunggu dirumah saja, sim diantar langsung kerumah.. Bagaimana untuk perpanjang sim B1 pak?? Bisa tidak?",5,2022,12,2,1
4932,"Tolong perbaiki untuk tes eppsi, server lemot sering terjadi masalah.. Saya ngurus eppsi saja 3 jam belum selesai",1,2022,12,2,-1
7966,Aplikasi yang sangat bermanfaat. Untuk memperpanjang sim online.,5,2022,12,2,1
8030,Aplikasinya seperti tidak berguna.. Semua fitur blm tersedia,1,2022,12,2,-1
8522,"dua (2 ) kali mengajukan ditolak, dengan alasan material SIM habis dan dianjurkan mendatangi SATPAS terdekat, dari proses pengembalian dana ada biaya administrasi sehingga ada biaya yang terbuang cuma-cuma",1,2022,12,2,-1
1321,"Test psikologi website sangat lelet. Fitur bantuan tidak lengkap, tidak bisa upload suketkes manual. Sangat dibawah standar kualitas aplikasi untuk sebuah instansi negara.",1,2022,12,2,-1
8247,"Ngga guna ,sudah tes begitu proses perpanjangan eh ngga konek datanya!!!! Assssudahlah",1,2022,12,2,-1
1861,Lama sekali... Sudah 8 hari kerja status tetap masih dalam antrian... Status dari awal sampai 8 hari kerja tetap sama 50% tidak ada progres sama sekali... Sampai kapan harus nunggu? Sampai masa berlaku SIM habis kah? Terus buat SIM baru lagi? Entahlah....,1,2022,12,2,-1
7736,Sangat di mudahkan dalam memperpanjang namun jika bisa di tambahi hal hal lainnya bukan hanya memperpanjan,3,2022,12,2,1
7760,"Sudah 6 bulan saya coba untuk memasukkan data SIM,tetapi selalu gagal.tertulis verifikasi SIM gagal.",1,2022,12,2,-1
7602,"Sblmnya aplikasi ini bgus..tapi g tau kenapa skrng mau perpanjangan malah ditolak..alasannya karena material habis..kg aneh..""material habis"".., padahal sekelas polres sampai kehabisan material.. mana biaya dipotong 16.000 lagi karna ditolak, di aplikasi jatim cuma ada 2 polres, 1. polres sidoarjo ( ditolak) satunya polres tulung agung.., dari kemaren tidak diproses2..padahal waktu sim mepet.. dan kalau memang tidak diproses.. seharusnya direspon diaplikasinya..karena mnyngkt uang yg blm kembali",1,2022,12,2,0
3679,Min kok saya terkendala di verifikasi e-ktpnya trus ya pas buat sim? Itu gmna min? Padahal udah foto bagus pencahayaan bagus tapi tetep ga bisa lanjut,2,2022,12,2,0
7846,"Mau upload berkas aja, langsung nutup otomatis, gimana mau lanjut ke tahap berikutnya.",1,2022,12,2,-1
1963,Buang2 uang Rp. 130.000. Hasil test psikologi ga bisa masuk ke aplikasi. Akhirnya semua hasil test nya ga terpakai. Di WA sama IG juga ga direspon. PARAHHHH,1,2022,12,2,-1
1744,"Aplikasinya bagus, berjalan normal, seluruh transaksi lancar, baik unggah data, pembayaran dan konfirmasi adanya perbaikan data",5,2022,12,2,1
8325,"Mentok di kelengkapan persyaratan, Padahal saya sudah melaui tes kesehatan dan pesikolog, di ulang ulang tetep mentok di kelengkapan persyaratan.. Mohon di bantu.. Perbaiki sistem yg juga lambat!!! Chat WA , IG slow respon",1,2022,12,2,-1
1322,Sudah bagus serba digital..... Akan tetapi beberapa layanan ternyata masih dalam pengembangan. Saya yakin bukan hanya saya yg kecewa sudah menginstall tetapi tidak bisa menggunakannya,1,2022,12,2,0
377,"- Status perpanjangan SIM terlalu lama di proses, sudah hampir 2 minggu sejak pengajuan perpanjangan dan masih belum dikirimkan SIM-nya. Padahal sudah membayar semua administrasi dan biaya pengiriman. - Tidak ada surat keterangan perpanjangan SIM jika semisal SIM masih di proses padahal status SIM lama sudah tidak aktif. - Halaman pengaduan di aplikasi masih belum tersedia, jadi harus komentar lewat playstore.",4,2022,12,2,-1
1245,"Perpanjangan lbh dr 15 hari. Di hari H, baru muncul notifikasi SIM dicetak itu setelah mengurus offline. Pada saat offline, infonya sistem akan membatalkan yg lewat online secara otomatis. Pengaduan dan keluhan tidak ada, lewat WA atau email tidak ada respon.",1,2022,12,3,-1
5665,"Tes psikologi terlalu panjang lebar, ngabisin kuota, bayar dahulu, rubah pembayaran di akhir persyaratan.",1,2022,12,3,-1
1819,"Praktis dan Mudah, tapi banyak yang harus diperbaiki dari sisi aplikasinya. Overall cukup memuaskan perpanjang sim A dan C gak lebih dari 300rb! POLRI KEREN! SAMBO ENGGAK!",5,2022,12,3,1
1875,saya sedang merantau di luar negri dngan adanya sim online ini saya bisa perpanjang sim lewat online tanpa harus pulang ke indonesia hanya butuh kurang lebih 1 -2minggu proses sampe selsesai .bayangkan jika pulng dulu akan mnghabiskan biaya ongkos pesawat pp pulhan juta dngan adanya sim online ini saya hnya mnguarkan uang 105rb plles kir dokter dll kurang lebih 200rban .terimkasih pak polisi atas kemudahan dlm perpanjang sim saya .semoga semakin jaya,5,2022,12,3,1
9777,Ada kesalahan data diri tapi di aplikasi tidak bisa d rubah Percuma ada ulasan tapi tidak ada respon,1,2022,12,3,-1
1269,"2 kali perpanjangan Sim secara online praktis,cepa&tidak ribet,cuma perpanjangan kali ini harus bersabar karena keterbatasan material Sim disemua satpas,sempat menanyakan satpas mana yg material masih ada dan coba mengajukan kesana namun ditolak krn terlalu jauh,akhirnya mengajukan ulang disatpas terdekat dr lokasi dan setelah menunggu hampir 1 bulan dari pengajuan dapat notif dan email jika sim baru sudah tercetak dan bisa diambil disatpas.semoga kedepanya jgn smp kehabisan material lagi ya😊😊",5,2022,12,3,1
4549,"Sangat mengecewakan, material habis saat perpanjang online. Kalau offline material ada. Saran mending gak usah pake online2 segala dah. Gak ada guna nya aplikasi ini.",1,2022,12,3,-1
7936,Selamat siang. Mohon ijin brtanya komandan.saya Mao menanyakan knpa ya .saya suda registrasi.dan Sudan melakukan pembayaran.via transfer virtual.sudah hampir 4 hari prosesnya masih saja 40%.mohon infonya komandan. Trimakasi,3,2022,12,3,0
8464,"Gak bisa verifikasi ktp selalu gagal,persyaratan sudah lengkap.",1,2022,12,3,-1
7731,"Mudah, perpanjangan SIM cuman 2 hari proses udah nyampe di kirim lewat pos Indonesia dari bandung ke Bekasi. Terimakasih korlantas",5,2022,12,3,1
8453,Lebih praktis hemat biaya dan waktu dalam perpanjangan SIM,5,2022,12,3,1
9161,Alhamdulillah bagus bgt pelayanan cepat. Semoga bisa tambah fitur lainnya,5,2022,12,3,1
886,"Aplikasi mempersulit hidup. Tes kesehatan dan psikologi butuh pihak ketiga, soal tes psikologinya lebih rumit dari pada tes langsung offline. Aplikasi ini sendiri banyak bugnya, susah verifikasi ktp, susah cari wilayah polda dan satpas, berkali-kali simpan data perpanjang sim gagal. FAQ bilang perpanjangan ditolak kalo data tidak sesuai atau tidak lengkap, tetapi satpas sidoarjo menolak dengan alasan material habis. Banyak fitur yang belum tersedia tetapi ditampilkan. Semangat developer.",1,2022,12,3,-1
5173,"Perpanjang SIM A di aplikasi digital korlantas sangat membantu sekali, dalam waktu 1 minggu SIM A Saya sudah sampai dirumah, biayanya pun tidak mahal.",5,2022,12,3,1
8088,"Bravo transformasi Digital Polri. Penggunaan aplikasinya cukup mudah, proses test nya juga kredible 👍👍. Proses pembuatan nya juga cepat, hanya kendala di proses pengantaran saja yang lambat. ( yang saya tahu ini bukan kesalahan pihak Digital Korlantas POLRI ), apa karena hanya merasa dia saja satu satunya menjadi JASPER pengantaran kartu SIM ini ya,....he he he... Entar kalau boleh pengantaran pake pihak swasta nangis lho... wkwkwkwk. So bravo Digital Korlantas POLRI 👍👍👍👍. Jaspernya yg 🤪",5,2022,12,3,1
5250,Aplikasi nya sering eror ya... Upload SIM aja ga bs Pas test psikologi mandek di tengah jalan dan ga bs dilanjut...,1,2022,12,3,-1
7832,"Pertama kali mencoba, sangat lemot Tiap soal tes loading sangat lama,apa gak bisa diperbaiki jadi lebih baik?",1,2022,12,3,-1
8795,"Sangat memudahkan pengguna nya, membuat waktu lebih efesien, semoga kedepannya lebih baik lagi, terimakasih",4,2022,12,3,1
7877,Saya sudah tes psikolog dan lulus . Pas masuk aplikasi perpanjangan sim tdk bisa di centang2 dari kmrn .,3,2022,12,4,-1
1151,Aplikasi nya sampah bgt. Gak bisa berfungsi. Udah sampe ditahap pengisian rekening. Tp untuk mendeteksi rekening aja gak bisa. Loading terus. Heran bgt. Udah diulangin prosesnya berkali2.tetep aja gak bisa. Diulangin malah terhambat lagi di tes psikotes. Padahal sblmnya udah bisa dan udah tes. heran bener nih. Udah dari lama berhari2 ngulang prosesnya tetep aja gak bisa. Malah makin zonk.,1,2022,12,4,-1
4789,"Ini gmna ya mau perpanjang SIM b 1 umum g ada pilihannya bikin pusing bgt padahal di google gampang banget arahan nya tinggal klak klik jadi,mana website nya juga eror",1,2022,12,4,-1
8009,Kenapa pas mau upload foto force close terus ya pak padahal saya mau perpanjang sim lewat online hadehh,3,2022,12,4,-1
8683,Sangat buruk sekali di verifikasi ektp foto wajah gagal terus....sudah mengikuti segala intruksi tetal gagal,1,2022,12,4,-1
7172,"Lama sekali prosesnya saya udah hampir 2 minggu belum jadi juga status masih 50%, padahl tujuan saya online biar cepet hadeh.",3,2022,12,4,-1
1386,"Alhamdulillah sim baru sudah sampai, apk ini sangat memudahkan saya yg jauh dari pusat kota untuk mengurus perpanjangan sim. Bisa mengurus dg nyaman di rumah.. terimakasih korlantas",5,2022,12,4,1
9048,Sulit banget ambil fotonya mau verifikasi ktp....gimana caranya? Udah oake bantuan full cahaya masih juga gak bisa....OMG,5,2022,12,4,-1
8006,"Mau daftar sim baru. Kok jawaban nya ""layanan belum tersedia""",5,2022,12,4,-1
1565,"Udah download sebulan tapi pas verifikasi no SIM gak pernah bisa udah coba berulang lagi tetep aja gagal terus padahal no nya udah bener tertera, payah deh klo gini bukan mempermudah malah di persulit.",1,2022,12,4,-1
7955,Hasil eppsi tidak bisa masuk otomatis walau NIK sudah sama.,4,2022,12,4,-1
7747,"Di jateng beda satpas beda perlakuan, satpas pemalang sudah sangat support perpanjang sim online (hari ini input, besok lgsg proses dan kirim), satpas semarang perpanjang sim online baru sebatas formalitas ""ada"" dengan bukti permohonan menggantung sampai 1 minggu dan akhirnya ditolak di akhir bulan sore hari yang terkesan asal agar tidak ada permohonan perpanjang online yg menggantung",5,2022,12,4,0
7771,Bagus cuman masih harus di tingkatkan sering keluar keluar terus terimakasih. Terus di perbaiki,4,2022,12,4,0
1256,"Fiturnya belum ada yang jelas, saya mau membuat SIM dan setelah mengikuti panduan dari berbagai sumber di internet ternyata tidak sesuai dengan kenyataan. Secepatnya tolong agar dapat dioptimalkan karena proses pembuatan online saya rasa sangat meringkas banyak prosedur yang cukup memakan waktu.",1,2022,12,4,-1
61,"Maunya uploud sim biar gampang dibawa atau kelupaan dompet bisa akses lewat mobile, tapi tidak pernah bisa melakukan digitalisasi sim, selalu muncul notif ""hubungi satpas terdekat"" hampir setiap melakukan uploud seperti itu, manual ataupun automatis uploudpun tetep sama notifnya, tolong kalau memang niatnya membantu dipermudah aplikasinya biar masyarakt puas dengn pelayanannya. Trimakasih",1,2022,12,4,-1
8965,Tidak bisa di buka. Hanya standby di layar utama,1,2022,12,5,-1
7748,Setelah perpanjangan SIM kok di aplikasi masa berlaku dan foto kok masih sama yg lama.,1,2022,12,5,-1
5929,Aplikasi sontoloyo.. nggk bisa di pakai.. masukkan email di tolak terus tanpa ngasih alasan/saran..,1,2022,12,5,-1
5676,"Sudah ngisi data kelengkapan, sudah tes kesehatan, tapi waktu login lagi kok ngga bisa load datanya ya? Harus ulang dari awal lagi",1,2022,12,5,-1
1811,"Halo ka, saya terkendala di pengiriman paket, pihak dari pos mengatakan bahwa paket sim saya belum ada konfirmasi dari pihak korlantasnya, tetapi di aplikasi digitalnya bahwa sim sudah di peking dan siap di pic up! Mohon bantuannya",1,2022,12,5,0
1253,"Parah, tes psikologinya error teruss, waktu saya kebuang banyak banget gara² sering error .. loadingnya juga lama sekali muter-muter teruss .. udah tesnya bayar aksesnya sulit sekali ..",1,2022,12,5,-1
7017,"Masih minim fungsi, dan banyak fitur yg blm bisa di pakai, mari perbaiki supaya pelayanan menjadi lebih maksimal",1,2022,12,5,-1
1385,"Web yang terkoneksi untuk aplikasi Korlantas mohon di perbaiki, web nya sering down terutama web nya eppsi. Sudah bayar juga, rugi kalau dibuang begitu saja",1,2022,12,5,-1
7976,Aplikasi bagus... Perpanjang SIM jd ga ribet walaupun soal tes nya banyak bgt,5,2022,12,5,0
1267,Percuma kaporli diadakan aplikasi untuk buat sim atau perpanjang sim kalo nyatanya registrasi saja sudah susah diaplikasi. Ini itu tapi ujung² gk bisa. Klo emang gk bisa perpanjang di aplikasi tinggal jelaskan jadi masyarakat tau. Klo udah kelewat hini ujung2 nya kan bikin lagi dari awal bukan memperpanjang. Kesananya ujung² bayar 600rb. Masih banyak pungli tuh pak basmi.,1,2022,12,5,-1
9863,Knpa di pilihan satpas hanya 2 satapas untuk wilayah jatim sedangkan awal perpanjang saya ada banyk pilihan bagaimana solusinya,4,2022,12,5,0
8289,"Di Jatim hanya ada pilihan satpas Tulungagung dan Sidoarjo, saya pilih Sidoarjo, dan diberi penolakan dengan alasan ""MOHON MAAF SAYA SARANKAN UNTUK PERPANJANGAN ONLINE YG LEBIH DEKAT DARI WILAYAH KARENA JUGA MATERIAL HABIS ATAU ANDA LANGSUNG PERPANJANGAN DI SINI"" Sim saya masih berlaku sampai bulan 2, kenapa harus langsung ditolak dengan alasan material, dan lokasi lebih dekat apa gunanya proses online Tolong dong diperbaiki sistemnya, sudah ada online harus diberi perhatian juga onlinenya",1,2022,12,5,0
1343,"Pengisian Satpas nge blenk,, tidak bisa di isi, bagaimana ini? Sudah keluar app dan login kembali, di refresh tidak bisa,di cek app sudah terbaru tidak ada pembaharuan",1,2022,12,5,-1
8129,"Niatnya perpanjang sim, bukannya mudah.. Malah tambah ribett.. Gk lolos uji psikolog dll....",1,2022,12,5,-1
3262,"Alhamdulillah cepat banget jadinya, Kunci perpanjangan sim melalui online sangat mudah yang penting persyaratan yg di minta sesuai",5,2022,12,5,1
8664,Mantab...lebih mudah perpanjang sim dengan aplikasi..,5,2022,12,5,1
9464,Aplikasi gak bisa dibuka min. mentok dilogo. perangkat xiomi note 9,1,2022,12,5,-1
1275,"saya sudah bayar eppsi tapi status masih menunggu pembayaran, lalu disuruh bayar lagi saat pengisian soal down lalu disuruh beli voucher lagi, tolong buat aplikasi yg simpel ,utamain fungsionalitas, kalo gini bukannya mempermudah malah mempersulit",1,2022,12,5,-1
7553,saya sudah jadi sim nya.cuman ko expedisi nya.lama sekali blm nyampe²padahal saya pesan yg expres.ini udah 4 hari blm ada² aduhh gimana ini...,4,2022,12,5,0
